Sentence_id	Text	class_label
14256	And in 12 years as governor I guess I've taken on every interest group there was in my state at one time or another to fight for change.	Yes
25198	But it was a surprise to us, because they outnumbered us 64 to 36 in submarines and 20 percent more bombers capable of carrying nuclear missiles than we had.	Yes
3510	Well, I think Senator McCain's absolutely right that we need more responsibility, but we need it not just when there's a crisis.	No
37786	We rescued an auto industry that was on the brink of collapse.	Yes
24101	Your question was on fairness.	No
34724	The Federal government has been reduced to its lowest level in 30 years, as an illustration.	Yes
17797	As to what we might do, and find in further savings cuts, no, we're not going to starve the hungry.	No
21211	And like John McCain, I have learned from experience, and it's not a new position for me.	No
26073	I started working on welfare reform in 1980 because I was sick of seeing people trapped in a system that was increasingly isolating them and making their kids more vulnerable to get in trouble.	Yes
16288	We see the Russians coming out of Afghanistan.	No
5862	We need to know the full extent of Senator Obama's relationship with ACORN, who is now on the verge of maybe perpetrating one of the greatest frauds in voter history in this country, maybe destroying the fabric of democracy.	Yes
38571	We agreed to train and equip the Muslims for self-defense, following the same policy you had implemented when you ran your own organization in 1992.	Yes
9256	And we can do it in an environmentally sound way.	No
28131	And you asked a great question because it's not only seniors.	No
1963	The president said he'd cut the deficit in half.	Yes
37957	As a cosigner, he supported the tax cut I am proposing 15 months ago and stated that it would be advantageous for the working class in terms of fighting inflation.	Yes
16869	But in the process of that we have saved uhh - $9 billion.	Yes
35402	The reason I have criticized the Administration's policy and Mr. Nixon'S press conference in Havana in 1955 highlighted that the bicta- brict- Batista regime was as capable and stable as possible, having caused the deaths of more than twenty thousand Cubans in seven years.	Yes
6980	Now, my fellow Americans, that's an invitation to disaster.	No
18631	There was no doubt in my mind that Saddam Hussein was hoping that the world would turn a blind eye.	No
7656	And when I speak of presidential leadership, I refer for example to our attitude on the sit-in strikes.	No
12772	Now I didn't make most of the statements that you said I made.	No
25042	I invite the American people tomorrow -- because I will issue the statement quoting President Reagan -- he said exactly what I said he said.	No
35727	The number of nuclear weapons in North Korea's arsenal now ranges from four to seven.	Yes
34776	Medicare will offer prescription drug coverage to seniors for the first time in 2006.	Yes
119	He seems to want to spend a great deal of money on just about every weapon system; he says he's against new taxes, although he's broken that pledge at least times in the last year that I know of; he wants to give the wealthiest taxpayers in this country a five year, $40 billion tax break.	Yes
27231	We've cut our oil imports to the lowest level in two decades because we've developed oil and natural gas.	Yes
38929	President Kennedy stated during his presidential campaign that he was not seeking the presidency as a Catholic.	Yes
38353	The gains have consistently exceeded expectations since the Great Recession, despite my regret for this.	Yes
24225	And so I'll just be asking for support to get that put into effect.	No
38106	To give an example, we decreased the total number of employees in the Transportation Department by roughly 25 percent.	Yes
23772	We've been through a lot together as a country -- been through a recession, corporate scandals, war.	No
18774	Secondly, he said -- my opponent said where he worked to put sanctions on Iran -- we've already sanctioned Iran.	Yes
26338	I'd also like to see the overtime laws change so that we could have some more flex time so that at the discretion of the worker, the worker, if you earn overtime, you could decide when you want that time to be taken, in cash or in time with your family if you've got a family problem.	No
23571	Let me give you a couple of examples, I guess, of the kind of person I wouldn't pick.	No
4132	And -- and I just -- so I just have to make this general point that the Bush administration, some of Senator McCain's own advisers all think this is important, and Senator McCain appears resistant.	No
17178	There's a difference between being a quarterback and a cheerleader, and when there's a real problem, a President must confront it.	No
26350	Instead of the federal government, we had that tax credit, pick up some of the costs, because if you have to hire a replacement worker, that's a cost.	No
2662	It's because I care about education for all of our kids.	No
24188	Have a 3rd task force on new industries of the future to make sure we nail those for our country and they don't wind up in Europe and Asia.	No
36365	Jobs are created by the private sector.	Yes
19486	Then when we had the assault weapons ban in the Senate, Senator Dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the National Rifle Association didn't want the assault weapons ban, just like they didn't want the Brady Bill.	Yes
34359	I want to invest in your family.	No
12442	Jim, one of the issues that I would like to close with in my statement is education, because it's an example of the overall approach that I think is important.	No
22202	But it isn't going to get the job done if we don't change K through 12.	No
6144	Have you noticed, they've been in charge the last two years.	No
17023	Governor Carter has embraced the record of the present Congress, dominated by his political party.	Yes
36826	A greater share of the total tax burden is being paid by the wealthy.	Yes
35778	Three people were appointed by him and three by me to address campaign finance reform.	Yes
13235	But when a man's president of the United States, or a former president, he has an obligation not to lose his temper in public.	No
4085	They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon.	Yes
16334	His chief education adviser is in jail He's in jail because he betrayed the public trust.	Yes
10948	That, I don't think, is the kind of change that we need.	No
38074	Reducing the Social Security out-go would not result in any savings going towards the general fund to reduce the deficit.	Yes
21423	And everybody says they take responsibility.	No
37075	Our country has a higher spending on health care than any other country in the world, but we have 35 million uninsured individuals and no preventive and primary care programs.	Yes
2802	In addition to that we've become fearful to compete with the Soviet Union on an equal basis.	No
28567	Let me tell you my position.	No
36938	Our international alliances and lack of respect has diminished over the past eight years, which has limited our ability to take action against the genocide in Darfur.	Yes
3967	I can see how tough that terrain is.	No
36879	The effectiveness of this approach is due to the provision of housing, which has been a priority in the previous military budgets.	Yes
16772	Inflation is the quickest way to destroy jobs.	No
7794	This goes to our survival.	No
35649	We are the richest nation globally, but we are also the only industrialized country that doesn't adhere to this standard.	Yes
39007	The American taxpayer is safeguarded by the laws.	Yes
34961	During the last Democratic administration, Israel was responsible for 60 percent of all weapons sent to the Middle East.	Yes
28387	If you pay taxes, you are going to get a benefit.	No
19260	My balanced budget plan puts ten years on the Medicare.	Yes
20913	Let me give you another example.	No
3536	And the American worker is the most productive, the most innovative.	No
17996	And, as well, we're pursuing a strategy of freedom around the world, because I understand free nations will reject terror.	No
38660	The mines have been closed, leaving 22000 miners without work.	Yes
11160	So I agree that we have to speak responsibly and we have to act responsibly.	No
7522	"He said, ""Sarah and I live on the east side of the mountain."	No
20151	And I think what others could do for our country and themselves if we did the welfare reform thing in the proper way.	No
33376	Hillary Clinton fought for the wall in 2006 or thereabouts.	Yes
16823	Mr. Ford has - has advocated since he's been in office over $5 billion in reductions for corporations, special interest groups, and the very, very wealthy who derive their income - not from labor - but from investments.	Yes
37927	It seems like it's finished.	Yes
36985	The majority of new jobs in America are created by small businesses, accounting for 70 percent of the total.	Yes
11360	That's what America's all about.	No
37861	The candidates for my vote were Justice Breyer and Justice Ginsburg.	Yes
14107	I'll take a few days off and hold hands with you and get this airlines thing straightened, because that's important to this country.	No
37210	Since Dodd-Frank, 122 community and small banks have shut down.	Yes
7152	And if we did that, we'd have more consumption ability in America, which is what we need right now in order to kick our economy into gear.	No
9018	And I have said freely, all over this country, that it was a mistake for me or anyone to ever try to put the Judeo-Christian heritage of this country, important as it is, and important as my religious faith is to me - it's a very deeply personal matter.	Yes
515	I know what's happened over the course of the past eight years.	No
31889	I apologize to my family.	No
8162	I want us to recapture that image.	No
14179	But I was wrong because I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy.	Yes
38732	They were unaware that in the same year they raised spending by $1.83 for every dollar we raised taxes.	Yes
28510	It must be in the national interests, must be in our vital interests whether we ever send troops.	No
37088	The Government's increased revenues have led to a $21 billion deficit reduction this year, which is the result of not raising tax rates.	Yes
34777	In 2006, Medicare will provide prescription drug coverage to seniors for the first time.	Yes
8159	And I think it depends in great measure on what we do here in this country.	No
12924	Well, Mr. Nixon, to go back to 1955.	No
36474	I witnessed an act that is against the law, where individuals are being urged to engage in physical altercations and violence.	Yes
15522	If we'd listened to them, we would never have had a treaty.	No
20685	My father was a senator who strongly opposed the Vietnam War.	No
39052	If an attack on Formosa was a precursor to such an event, it would indicate that the United States will honor its treaty obligations and stand ready to take action, as the Chinese Communists have repeatedly stated that their focus is not on the offshore islands.	Yes
8864	What if we had a homestead act, and said to the people, for $1 we sell you this house.	No
34490	The situation concerning steel and the cost of steel, coupled with China's dumping of significant amounts of it throughout the United States, is having devastating consequences for our steelworkers and companies.	Yes
10499	Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.	Yes
26911	We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.	Yes
18991	You know my opinion on North Korea.	No
33427	... to sign immigration reform, and George W. Bush supported it, as well.	Yes
7267	In fact, I've said the opposite: I will never turn the security of the United States over to any nation.	No
38467	Iraq is home to 30 countries, with Afghanistan being represented by approximately 40.	Yes
26688	And now what we have to do is to focus on those things we're real good at and make sure we're getting a fair deal.	No
883	You know, Sam Rayburn once said that if two people agree on everything then only one person is doing the thinking.	No
20893	Republicans and Democrats came together and said what can we do to make our public education the best in the country?	No
14346	I'd like to see those written instructions.	No
11878	Intensive reading laboratories, teacher retraining.	No
2853	We wanted to end the bloodshed in southern Africa.	No
35904	The current count of ships is 336.	Yes
37866	Donald was among those who backed the housing crisis.	Yes
25856	Somebody, you know, maybe your son, maybe your grandson, maybe somebody else.	No
38965	Then, he declared martial law into effect.	Yes
35214	We have a diverse range of agreements on file, and some are currently being implemented to eliminate nuclear weapons.	Yes
3172	We've got five-hundred thousand more Americans unemployed today than we had three months ago.	Yes
33950	We have the highest rating from the watchdogs that follow foundations.	Yes
37317	During the eight years of war, we were engaged in a process that resulted in an improvement in military expenditure as it turned into peace.	Yes
13328	I think the moment that you give to the union, on the one side, and to management, on the other side, the escape hatch of eventually going to government to get it settled, that most of these great strikes will end up being settled by government, and that will be a - be in the end, in my opinion, wage control; it would mean price control - all the things that we do not want.	No
2208	And the president supports taking $716 billion out of that program.	Yes
34558	The amount of arms shipped overseas during the Republican Party's time in power has risen from $1 billion to 10 to 12 billion, with countries now using these weapons to engage in warfare.	Yes
38961	It is evident from the initial statements Donald made during his campaign, which included condemning Mexican immigrants as rapists, criminals and drug dealers, that he has a distinct perspective on how to handle immigrants.	Yes
38983	He is being prosecuted for his involvement in a war crime.	Yes
38512	Georgie Anne, we can confidently say that the Simpson-Mazzoli bill and the Senate's version were strongly supported.	Yes
12183	I believe him when he says that he has a good heart.	No
15448	Is it easier for you to go and buy things in the stores than it was four years ago?	No
2592	The proof of that is we've gone from 32 million on food stamps to 47 million on food stamps.	Yes
24271	Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.	Yes
37330	The increasing presence of the enemy in more places, states, and nations is making it increasingly challenging to defeat them.	Yes
7278	Actually, I made my intentions -- made my views clear.	No
24197	Then get off to a flying start in '93 to execute these plans.	No
38235	According to The Washington Post, he has already spent $3 trillion on expenses related to his convention and campaign promises that are not covered by any contributions.	Yes
461	And you see, yes, my position has evolved.	No
35234	The education budget could be reduced by up to 20 percent if the actual amount of money is computed using an extrapolation method.	Yes
37939	Assets in the form of 7 trillion dollars are currently being held in America.	Yes
13267	The reason Indochina was preserved was the result of the Geneva Conference which Indochina.	Yes
16455	Well - we now have such uh - a low utilization of uh - our productive capacity - uh about 73 percent; I think it's about the lowest since the Great Depression years - and such a high unemployment rate now - uh 7.9 percent - that - uh we have a long way to go in getting people to work before we have the inflationary pressures.	Yes
5517	But what we haven't yet seen is a rescue package for the middle class.	No
38812	The tax rate has been lowered from 35 percent to 15 percent.	Yes
39172	In terms of health care for children, Texas is ranked 49th out of 50 states.	Yes
21312	Have no environmental controls, no pollution controls and no retirement.	No
560	Its not the amount of time you spend in Washington.	No
22964	You've got to have the best intelligence in the world.	No
18302	And from the beginning, I did vote to give the authority, because I thought Saddam Hussein was a threat, and I did accept that intelligence.	Yes
2067	And so if we take a balanced approach, what that then allows us to do is also to help young people, the way we already have during my administration, make sure that they can afford to go to college.	No
11237	But we've also got to provide them with financial and concrete assistance to help rebuild their economies.	No
13192	That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955.	Yes
19194	They talk about family income being up.	No
389	But governors are ready; mayors are ready.	No
37934	In Chicago in September 1974, I put forward the idea of an amnesty program that would allow all military deserters and draft evaders to recover their good records.	Yes
25219	After that, once again, our Embassy was exploded.	Yes
19611	In 1992, before I became President, the Congress passed the Cuba Democracy Act and I enforced it vigorously.	Yes
39290	Over 3 million jobs have been lost due to the massive influx of cheap foreign imports, which has made it the worst year in American history for farmers.	Yes
7755	They also have cut four billion dollars off of mutual security in these last six years.	Yes
29702	We have to restore trust.	No
37925	During that process, they can access government aid and assurances, but must go through bankruptcy to eliminate the debt load and excess expenses.	Yes
8154	It's the only way that we're going to move ahead.	No
11419	It's really true, even the ones that sometimes shake their fists at us.	No
16622	I - I accomplished this with s - substantial reductions in employees in some departments.	Yes
24372	To do what the Congress and Governor Clinton is suggesting, you'd isolate and ruin Hong Kong.	No
37320	A new generation of nuclear weapons is being pursued by the United States.	Yes
26777	Now that was quite an admission.	No
10872	And it is absolutely critical that we understand this is not just a challenge, it's an opportunity, because if we create a new energy economy, we can create five million new jobs, easily, here in the United States.	No
23915	"And they all say, ""Well, it was a long time ago."""	No
32416	Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things -- WikiLeaks that just came out.	Yes
32964	Because I think the current court has gone in the wrong direction.	No
17496	One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.	Yes
39160	The nuclear age's first arms control agreement that forbids the use of weapons has been put into effect.	Yes
37202	Five million people were displaced from their homes.	Yes
35745	The poorest nation in our hemisphere is Haiti.	Yes
35723	Under his last budget, student loans were reduced and Pell Grants were cut.	Yes
12305	But I certainly would have consulted with governors and elected officials before I would have acted unilaterally.	No
27373	If you didn't balance your budget, you went out of business.	No
7264	We'll be resolute, we'll be strong, and we'll wage a comprehensive war against the terrorists.	No
16781	I think it's interesting to point out that uh - in the uh - two years that I've been president I've vetoed fifty-six bills.	Yes
27556	And I was reminded of what that would mean if those were my kids.	No
2485	Innermountain Healthcare does it superbly well, Mayo Clinic is doing it superbly well, Cleveland Clinic, others.	Yes
38798	Despite the possibility that the attack on Quemoy and Matsu, located two miles off the Chinese coast, was not part of a larger assault on Formosa and the Pescadores, Mr. Nixon stated his intention to defend them.	Yes
9878	I won't put in place magnets for people coming here illegally.	No
21003	I think the economy has meant more for the Gore and Clinton folks than the Gore and Clinton folks have meant for the economy.	No
2452	And the fact of the matter is that, when Obamacare is fully implemented, we're going to be in a position to show that costs are going down.	No
36027	The green energy industry received $90 billion in subsidies within a year.	Yes
9450	Middle-income people are going to get a tax break.	Yes
30276	We are not -- we are not keeping up with other countries.	No
37177	It is my belief that almost every developed country in the world has a distinct energy policy, apart from us.	Yes
7819	Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting.	Yes
15706	It is new and it is very very different than what's happened, but it's not quite ready to be totally implemented.	No
35142	Donald sought to prosecute a federal judge, who was born in Indiana but claimed that he couldn't be trusted to handle the fraud and racketeering case against Trump University because his parents were Mexican.	Yes
19653	They're going to see their own doctor when Bob Dole is president.	No
12221	And my case to the American people is, if you're happy with inactivity, stay with the horse.	No
20142	Well, first, Jim, let me thank you and thank you, Senator Dole, and thank you, ladies and gentlemen, all of you listening tonight for the chance you've given us to appear.	No
9725	And the plans that I talked about will create even more.	No
36105	He states that Arkansas is a state with low economic growth.	Yes
34297	And right now, they're in 32 countries.	Yes
27360	And then somehow you're also going to deal with the deficit that we've already got.	No
33593	I want us to raise the national minimum wage, because people who live in poverty should not -- who work full-time should not still be in poverty.	No
17605	Well, first of all, I gave him the benefit of the doubt on the house deal.	No
37200	Since the War between States that vetoed additional bills, we've never had a president.	Yes
19635	When he fought regulatory reform that cost the average family 6 to $7,000 a year.	Yes
36030	Our Race to the Top program has prompted reforms in 46 states across the country, which have raised standards and improved teacher training.	Yes
3631	And if you make less than $250,000, less than a quarter-million dollars a year, then you will not see one dime's worth of tax increase.	Yes
7902	It would not be appropriate for me to do so.	No
38302	More than 200 distinct trade pacts have been reached through us.	Yes
27966	Bob, Mr. President, folks at Lynn University, good to be with you.	No
13596	It's also a departure from tax-and- spend economics, because you can't tax and divide an economy that isn't growing.	No
1921	It's just -- it's -- we've got -- when the president took office, 32 million people on food stamps; 47 million on food stamps today; economic growth this year slower than last year, and last year slower than the year before.	Yes
21660	The facts are though -- the facts are -- the American people are hurting.	No
28987	And you bet we're gonna take a trillion dollars of your own money and let you invest it under safe guidelines so you get a better rate of return on the money than the paltry 2% that the federal government gets for you today.	Yes
28734	We've got to change it.	No
3445	And I do have a sad note tonight.	No
35455	Despite the expected budget, the Trump International is still well ahead of schedule.	Yes
35899	It will take a considerable amount of time.	Yes
37809	We need a comprehensive strategy to help combat the extremism that is now present in 10 or 12 countries, which poses opportunistic threats to our allies and the global community.	Yes
35535	Dow Chemical and other large manufacturing companies have implemented an efficient system that has the potential to reduce energy usage by up to 40 percent with a consistent output.	Yes
18731	And so if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America, he'd be doing injustice to China, as well.	No
37346	The 98 percent have been held captive by Governor Romney's supporters in Congress, who are advocating for tax cuts to benefit the top 2 percent.	Yes
35211	As per the President's statement, we have coal - and it is present in one-eighth of our total coal resources that is not being utilized at this time.	Yes
22909	Our Guard and reserves have been turned into almost active duty.	No
37370	The President's recent use of statistics on California is a distortion of the situation, as my tenure as Governor of California resulted in fewer per capita spending increases while Mr. Carter was serving as governor of Georgia.	Yes
25148	"They went to him 5 days before they were killed and said, ""Please, take them out of there.''"	Yes
30404	"Then he called her ""Miss Housekeeping,"" because she was Latina."	Yes
17769	And that's the way it should be.	No
37544	I believed that the objective of his, Mrs. Clinton, and them in 1993 was to establish a government-controlled health care system.	Yes
2324	We've going to make sure that you've got to have a living will so -- so we can know how you're going to wind things down if you make a bad bet so we don't have other taxpayer bailouts.	No
33424	Ronald Reagan was the last president...	No
8976	It at the John doesn't quite realize - he's never held an executive position of that kind.	Yes
38535	A significant number of college graduates this year are unable to secure employment, as evidenced by the unemployment rate.	Yes
22500	I want to make America as great as it can be and I ask for your help in doing it.	No
38370	Prior to my tenure as senate, I advocated for more stringent measures against Milosevic.	Yes
25636	And then I thought to myself, what are they going to say about us, what are those people 100 years from now going to think?	No
39129	The treaty did not include China and India.	Yes
12850	The Soviet Union does understand strength.	No
36481	You gave your approval to a bill this year that necessitated tax increases not once, but twice.	Yes
10926	I can't tell you how many people I meet who don't have health insurance.	No
2859	The United States foreign policy under this administration has been one of progress and success.	No
12429	I don't use language like that and I don't think that we should.	No
36836	"Mr. Levi, the attorney general of the former senator, proposed a gun control plan that was later supported by Mr."" I believe that the sale of Saturday Night Specials should be prohibited."	Yes
36701	While the president of South Korea was present, he publicly reversed his decision.	Yes
35786	Our country has a solar company that we have invested in.	Yes
38504	The plan entails conveying to oil companies that they possess 68 million acres that are not being utilized, and either they use them or forfeit them.	Yes
34954	The agricultural credit bill passed by Congress is aiding and enhancing the situation for some farmers.	Yes
19895	If a local school district in Cleveland or anyplace else wants to have a private choice plan like Milwaukee did, let them have at it.	No
12654	I'm not as confident as he is that we will be the strongest military power by 1963.	No
38398	The fact that Governor Reagan had the three largest tax increases in California during his administration was unexpected.	Yes
19793	Maybe in your case maybe just two.	No
14887	Again it's important to put the situation in perspective.	No
38880	The presence of 13,000 strategic nuclear warheads on land, sea, and air could result in the Soviet Union being destroyed 40 times more than before.	Yes
14729	We're living in an interconnected world.	No
27929	I've been -- Ann was with someone just the other day that was just weeping about not being able to get work.	No
11057	It has not worked for America.	No
1782	And that's exactly what I did.	Yes
35715	By going to the federal elections, you can gain insight about Donald Trump by reviewing the forms I submitted for a 104-page financial statement.	Yes
37422	In fact, I believe that when Gallup conducted their first poll in December of 1975, they didn't include me on the list.	Yes
37215	Your administration has cut the number of permits and licenses on government land by half.	Yes
23635	It's one way to help reduce abortions.	No
39337	Every year, California's tax revenue is 3 billion dollars.	Yes
1175	I think this should be indicative of the kind of leaders I would choose to help me if I am elected.	No
35596	We refrained from raising sales taxes, income tax, or property tax.	Yes
19983	It's about the government, as I said before, pinching its pennies for a change instead of the poor taxpayer.	No
37372	Bill Burns, a senior ambassador of President Bush, was recently dispatched to participate in negotiations with the European Union regarding nuclear weapons.	Yes
35610	The secretary of defense referred to the trillion-dollar military budget cuts as devastating, not my own.	Yes
29246	Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession.	Yes
12077	But I think that we -- I think we have to start with better parenting.	No
34501	500,000 jobs have been lost to manufacturing in the past four years.	Yes
11561	Now, there's more work to do.	No
39054	Multinational corporations can use a deferral system to avoid paying taxes if they invest abroad and only bring their money back to the United States.	Yes
34544	The governor's proposal is based on the Medicare actuaries and it suggests that if you kept the same fee for service as Medicare, your premiums would increase by 18% to 47%.	Yes
24070	"I think ""punish"" is the wrong word."	No
27647	And we're now in a position where we can transition out, because there's no reason why Americans should die when Afghans are perfectly capable of defending their own country.	Yes
13956	I just have an honest philosophical difference.	No
14177	One-third of the president's budget is at the president's discretion, or really the Congress, since they appropriate every dime and tell a president how to spend every dime.	Yes
37472	I intend to reach out to those individuals.	Yes
29515	When we have a country that's doing so badly, that's being ripped off by every single country in the world, it's the kind of thinking that our country needs, because everybody -- Lester, we have a trade deficit with all of the countries that we do business with, of almost $800 billion a year.	Yes
23830	But before I can do that, I must challenge the American people to change, and they must decide.	No
35822	Taxes were waived if you are married.	Yes
29231	And that's a big, big factor.	No
2841	I don't uh - look at the picture as bleakly as you have indicated in your question, Mr. Trewhitt.	No
36728	She is now considering signing the Trans-Pacific Partnership.	Yes
34654	Some of those countries have an average annual income of twenty-five dollars.	Yes
35058	Our current score is below 285 as compared to what we were before.	Yes
22422	I do believe that we need to control mandatory spending.	No
8749	According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.	Yes
25590	Tonight, as Americans, you have a choice.	No
24368	We are the one that worked out the prison labor deal.	Yes
21705	In the communities which have had real success putting police officers near schools where kids carry weapons, to get the weapons out of the schools, are on the same blocks, you've seen crime go down.	Yes
36022	Khalid Sheik Mohammed, the mastermind behind the September 11th attacks, is currently serving time in prison.	Yes
11647	But I think in retrospect we were too late getting in there.	No
22845	We've got to lead the world now to crack down on proliferation as a whole.	No
21201	I would support an effort to ban corporate soft money and labor union soft money so long as there was dues check-off.	No
35970	Our economy is centered around the industrial sector.	Yes
37609	My stance was in favor of a substantial boost to the safe and drug-free schools initiative.	Yes
22016	And you can't just go up and say I'm going to fix it.	No
7158	Listen, the No Child Left Behind Act is really a jobs act when you think about it.	No
35425	The resolution was voted on by him, as per his statement.	Yes
6462	The measurement is: Are we as safe as we ought to be?	No
38544	By investing in health insurance and providing coverage, we can prevent diseases and save money on Medicare and Medicaid for the future.	Yes
35937	As the president of the United States, I have averaged less than one meeting per month with congressional committees and responsible groups during my two terms.	Yes
38225	Cheryl, the president's failure to discover weapons of mass destruction in Iraq has made his campaign a victim of widespread dishonesty.	Yes
1605	We've been drifting too long.	No
32779	And I know there's a lot of concern about that in some circles, but I think they should have the equipment they need so that Kurdish and Arab fighters on the ground are the principal way that we take Raqqa after pushing ISIS out of Iraq.	No
19660	If you change your job, you're going to be covered.	Yes
24775	But if you just want to keep the music going, just stay traditional this next time around, and 4 years from now you'll have everybody blaming everybody else for a bad health care system.	No
19224	But of the people listening tonight, the working families who will benefit from economic packages, they'll be better off when Bob Dole is president and Jack Kemp is vice president.	No
7150	Now, I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected.	No
1212	Uh - I have uh - added in the current year budget the funds for the National Park Service.	Yes
27255	The opportunities for us in Latin America we have just not taken advantage of fully.	No
37166	The governor is grateful for your backing in our journey to Libya and the coalition we established.	Yes
17289	That's why faith in the United States is pure and unpolluted by the intervention of politicians.	No
32248	We're going to block grant into the states.	No
19954	It was wrong for the country and calling it conservative won't make it right.	No
25526	What happens in South Africa, where, for example, the Nobel Prize winner, 2 days ago, said this administration is seen as working with the oppressive government of South Africa.	Yes
10445	We've got to make sure that works properly.	No
28202	In the Medicare reform I talk about it says if you are a senior, you can stay in Medicare if you like it, and that's fine, but we're going to give you other choices to choose if you want to do so, just like they do the federal employees.	No
23869	And you can have the right kind of experience and the wrong kind of experience.	No
472	I don't think it's enough to come before the American people who are watching us tonight and say, well, I haven't sorted it out.	No
36314	The American Hospital Association claimed that the budget I vetoed could have resultedited in the closure of 700 hospitals.	Yes
35080	The Congress of the United States authorized a sum of sixty-seven million dollars, which was more than what the President had intended for use up until last week.	Yes
23852	I've worked hard to create good jobs and to educate people.	No
9069	We have disagreed, I believe, on virtually every other issue.	No
36504	The only president in history to have taken a vote is President Bush.	Yes
37720	The cause of this is mainly due to the presence of pollution, carbon dioxide, and other chemicals that are more potent, but in smaller quantities.	Yes
8993	Going around this country, I think that I have found a great hunger in America for a spiritual revival.	No
335	I want to see - when I talked at our convention about a thousand points of light, I was talking about the enormous numbers of shelters and organizations that help.	No
38702	You must be aware that General James was granted recognition in the Air Force, and the United States Navy's first three-star admiral was also authorized. As a result, we are giving full credit to those who hold significant positions of responsibility within the Ford administration.	Yes
38276	He is currently in jail for betraying the public trust by acting as the chief education adviser.	Yes
36016	He maneuvered his arms and convinced six Democrats to vote the other way, but we were ultimately defeated by one vote.	Yes
27382	Let's talk about military spending, and that's this.	No
36941	He endorsed our actions in Libya and called for Gadhafi's removal, having previously done business with him.	Yes
34655	In certain nations, the yearly income is as high as twenty-five dollars.	Yes
19629	In my view, the policy has failed.	No
29822	But I think it was a terrible thing to say.	No
15833	And we saw the Governor and his son on television the night before and his family, and his mother who was there.	No
28553	But I also believe strongly that we need to enforce laws on the books that the best way to make sure that we keep our society safe and secure is to hold people accountable for breaking the law.	No
25897	We have never been asked to send troops to the West Bank.	Yes
35276	He was denouncing President Reagan.	Yes
27118	But I do not want to see a military involvement on the part of our -- of our troops.	No
37754	You were subjected to a tax increase of 265 billion dollars.	Yes
