Sentence_id	Text	class_label
744	And, yet, after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages, one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know. lll	Yes
32808	But she's lied about a lot of things. mmm	Yes
21849	So I want to keep the quality of health care. mmm	No
14819	I'm a father of sons; I have a grandson. mmm	No
25117	We were there for the better part of a year. mmm	No
1739	Middle- income Americans have seen their income come down by $4,300. mmm	Yes
28781	What I cared about is could we work together. mmm	No
22957	The when I can't tell you. sss	No
12673	And when we are strong and when we are first, then freedom gains; then the prospects for peace increase; then the prospects for our society gain. lll	No
23764	And I ask you for the privilege of leading our nation to be stronger at home and respected again in the world. lll	No
1455	With all due respect to President Ford, I think he ought to be ashamed of mentioning that statement, because we have the highest unemployment rate now than we had at any time between the Great Depression caused by Herbert Hoover and the time President Ford took office. lll	Yes
12683	We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise. lll	Yes
14715	That is my commitment to you. sss	No
28847	Are you for it without quotas? sss	No
12116	It empowers people, it trusts people, it makes -- and it's a practical way to encourage people to purchase health care insurance. lll	No
27874	...because the private sector's not going to invest in a... mmm	No
19416	I think we all do. sss	No
26912	Our hearts and -- and minds go out to them. mmm	No
7746	Every time the United States has been an one side and they've been on the other side, our position has been sustained. lll	Yes
2627	When it comes to making college affordable, whether it's two-year or four-year, one of the things that I did as president was we were sending $60 billion to banks and lenders as middlemen for the student loan program, even though the loans were guaranteed. lll	Yes
13752	And if they can't do it, if the Congress can't do it, let them then have to do it across the board. lll	No
967	With decent and affordable healthcare for all working families. mmm	No
12565	We must have a great goal. sss	No
13678	Let me remind you it was a Democratic tax increase, and I didn't want to do it and I went along with it. lll	Yes
13679	And I said I make a mistake. sss	No
5538	You were going to put him in a higher tax bracket which was going to increase his taxes, which was going to cause him not to be able to employ people, which Joe was trying to realize the American dream. lll	No
17211	And on that basis and that basis alone, we make a decision on every issue. mmm	No
2912	We've seen uh - in the past the destruction of elected governments, like in Chile, and the strong support of military dictatorship there. lll	Yes
6774	What is an article of faith for me is not something that I can legislate on somebody who doesn't share that article of faith. lll	No
1008	I don't think that uh - America can go on a big spending spree with a whole lot of new programs uh - that would add significantly to the federal budget. lll	No
19350	That's why I reach out to the Perot voters. mmm	No
3773	We have to obviously cut spending. sss	No
18815	We're the leading donor in the world to help the suffering people there. mmm	Yes
5852	And what is important is making sure that we disagree without being disagreeable. mmm	No
8663	But I want to answer as specifically as I can the question that you have just put to me. mmm	No
29165	Of course, we are 5 percent of the world's population; we have to trade with the other 95 percent. mmm	No
12572	Mr. Howe, Mr. Vice President. sss	No
22145	I'll close on this point. sss	No
24987	And I think that perhaps we established a little better understanding. mmm	No
33501	I find that just absolutely... sss	No
25989	Nobody should smoke, young or old, but particularly young people should not smoke, but my record is there. mmm	No
17010	We need a president who can go in - who derives his strength from the people. mmm	No
33268	I have met with women who toward the end of their pregnancy get the worst news one could get, that their health is in jeopardy if they continue to carry to term or that something terrible has happened or just been discovered about the pregnancy. lll	No
6092	It is not and I just described it... mmm	No
20798	Take for example the marriage penalty. sss	No
20822	A charter school run by some people from Teach For America. mmm	No
16191	But I'm not going to do that. sss	No
24338	And so, we've got a good military. sss	No
25432	But when you keep star-warring it -- I never suggested where the weapons should be or what kind; I'm not a scientist. lll	No
28296	It's ironic that there are now -- there is now a smaller percentage of the voters made up of parents with children than ever in American history because of the aging of our population, but at the same time we've got the largest generation of students in public schools ever. lll	Yes
25895	But -- and I think the United States can do whatever we reasonably can. mmm	No
21494	I've been disturbed by the tone and the tenor of this campaign. mmm	No
2276	You can't have a free market work if you don't have regulation. mmm	No
12109	Secondly -- and they're good. sss	No
27495	But over time, what they can do is regain credibility. mmm	No
28760	They look at Washington and see people pointing fingers and casting blame and saying one thing and doing another. mmm	No
33388	There are some limited places where that was appropriate. mmm	No
13927	We cannot lose those jobs. sss	No
19667	And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim. lll	No
23311	Well, first of all, the president's figures of $2.2 trillion just aren't accurate. mmm	Yes
21359	Because the deficit now has been building up for 12 years. mmm	Yes
31994	But it is things that people say. sss	No
14869	Now, Gerald Ford left a five-year projected plan for a military build-up to restore our defenses, and President Carter's administration reduced that by 38%, cut 60 ships out of the Navy building program that had been proposed, and stopped the the B-l, delayed the cruise missile, stopped the production line for the Minuteman missile, stopped the Trident or delayed the Trident submarine, and now is planning a mobile military force that can be delivered to various spots in the world which does make me question his assaults on whether I am the one who is quick to look for use of force. lll	Yes
32721	Let me tell you something. sss	No
20647	Morale in today's military is too low. sss	No
7678	These are the questions in these areas that the North and South, East and West are entitled to know. mmm	No
16497	And from the a- analysis that I've made so far, it seems to me that that tax bill does uh - justify my signature and my approval. lll	No
25261	Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe. lll	Yes
19212	That's what I want to focus on. sss	No
30083	And the only way that American troops could have stayed in Iraq is to get an agreement from the then-Iraqi government that would have protected our troops, and the Iraqi government would not give that. lll	No
34241	Well, Aleppo is a disaster. sss	No
27300	And our eighth graders number one in English and also in math. mmm	Yes
25295	And one of those dreams is justice. sss	No
89	I asked for and received the same briefing. mmm	No
3987	Now, I think that's the right strategy; I think that's the right policy. mmm	No
8082	The Democratic party in this century has stood for something. mmm	No
6507	We're on the hunt after Osama bin Laden. mmm	No
15895	Thanks to the miraculous sacrifice of doctors and nurses, the child stayed alive for six months and then died. mmm	No
16247	There will be no more debates. sss	No
12460	I choose education and health care, the environment and retirement security, and I ask for your support. mmm	No
12856	I think if we had stuck by that position last winter, we would have been in a better position in May. lll	No
26443	It didn't look good the first two years when we had a Democratic president and Ã‚ Democratic Congress. mmm	No
33944	I was at a little Haiti the other day in Florida. mmm	No
17983	We pursued Al Qaida wherever Al Qaida tries to hide. mmm	No
13963	You know, Mr. Bush was very grateful when I was among the Democrats who said he ought to have the authority to negotiate an agreement with Mexico. lll	Yes
3361	Or world where people have enough to eat and a world where we care about those who don't? mmm	No
13602	On this, as on so many other issues, I have a fundamental difference from the present administration. mmm	Yes
11012	Everybody goes to Delaware, because they've got very -- pretty loose laws when it comes to things like credit cards. mmm	Yes
18672	And, yes, he would have been stronger had we not dealt with him. mmm	No
20341	Under the governor's plan, if you kept the same fee for service that you have now under Medicare, your premiums would go up by between 18% and 47%, and that is the study of the Congressional plan that he's modeled his proposal on by the Medicare actuaries. lll	Yes
26512	Now whether or not he'll do that again I've heard some of the people say, well, that's the model we ought to use and if he's reelected maybe he will come back and try it again. lll	No
24805	That's Washington in a nutshell right there. sss	No
28424	Hey, I've got to answer that, Jim. sss	No
19443	I don't think that means you're soft on drugs. mmm	No
18605	The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war. lll	Yes
11035	Senator Obama was wrong about Iraq and the surge. mmm	No
17910	That's not fair for our future. sss	No
12516	How can we extend freedom - extend it without war? mmm	No
16479	In the budget that I submitted to the Congress in January this year, I re- recommended a 50 percent cutback in the rate of growth of federal spending. lll	Yes
24813	We owe you a debt we can never repay you. mmm	No
19657	The President held it up. sss	Yes
14438	Come on, that's not leadership. sss	No
16601	We also need to have a great reduction in agencies and programs. mmm	No
34214	Which is a big mistake. sss	No
19296	I want to increase spending 14 percent, that's how simple it is. mmm	No
16993	And it's a time for government to understand and to cooperate with our people. mmm	No
514	I know what strong political leadership is. sss	No
29610	And the reason I say that is not in a braggadocios way. mmm	No
634	I didn't hear, John, exactly where he was going to cut and what he was going to do. mmm	No
22372	A message just won't do it. sss	No
9422	Candy, it's not going to -- sss	No
13540	And getting back to this matter that we discussed at the outset, the matter of Quemoy and Matsu. mmm	No
27091	And Assad -- excuse me, Kofi Annan came in and said we're going to try to have a ceasefire. mmm	No
4286	I've got to make this point, Jim. sss	No
25817	We've always had at least 7 percent. sss	Yes
15053	With regard to the great progress that has been made with this Government spending, the rate of black unemployment in Detroit, Michigan, is 56%. lll	Yes
14725	On jobs -- that's the number one priority, and I believe my program for stimulating investment, encouraging small business, brand-new approach to education, strengthening the American family, and, yes, creating more exports is the way to go. lll	No
15759	We cannot continue to tell the American people that we're going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good America. lll	No
28392	Under my plan, if you make -- the top -- the wealthy people pay 62% of the taxes today. mmm	Yes
604	I don't think it's a question of eliminating. mmm	No
2996	When this Republican administration came into office we were shipping about $1 billion worth of arms overseas, now ten to twelve billion dollars worth of arms overseas to countries that quite often use these weapons to fight each other. lll	Yes
26404	You know, I fell off a platform out in California, Chico, a while back. mmm	No
8665	I simply think that when we are confronting a budget deficit this year - and this fiscal year will end in about 10 days, and we are confronted with the possibility of a deficit of $60 billion, perhaps as much as $63 billion - that that simply would be irresponsible. lll	Yes
33311	The border -- as you know, the Border Patrol agents, 16,500-plus ICE last week, endorsed me. mmm	Yes
33884	But he also went after a disabled reporter, mocked and mimicked him on national television. mmm	Yes
34121	I have been reading about going after Mosul now for about -- how long is it, Hillary, three months? mmm	No
10220	China is now the largest manufacturer in the world. mmm	Yes
7612	Mr. Morgan, I suggested that if the United States felt that it could save the summit conference that it would have been proper for us to have expressed regrets. lll	No
25058	I'm not going to continue trying to respond to these repetitions of the falsehoods that have already been stated here. mmm	No
312	I don't think there's any question about that, and I resent it. mmm	No
525	In my own state, for example, we now have that universal health care system, which the vice president opposes, I think very unwisely. lll	Yes
34042	It's crooked -- she's -- she's guilty of a very, very serious crime. mmm	Yes
3508	And I promise you that that will happen. mmm	No
29857	I'd just like to respond. sss	No
5930	And, by the way, she also understands special-needs families. mmm	No
461	And you see, yes, my position has evolved. mmm	No
32896	And this country cannot take another four years of Barack Obama, and that's what you're getting with her. mmm	No
3176	So as far as the respect of our own people toward our own government, as far as participating in the shaping of uh - concepts and commitments, as far as the trust of our country among the nations of the world, as far as dependence of our country in meeting the needs and obligations that we've expressed to our allies, as far as the respect of our country - even among our potential adversaries - we are weak. lll	No
4032	No U.S. soldier ever dies in vain because they're carrying out the missions of their commander in chief. mmm	No
22969	And I'm going to put in place a better homeland security effort. mmm	No
20453	I'm against removing dams in the northwest. sss	No
27114	I don't think there is a necessity to put our military in Syria at this stage. mmm	No
33170	But I feel that it's absolutely important that we uphold, because of the fact that it is under such trauma. mmm	No
27175	Former chief of the -- Joint Chiefs of Staff said that -- Admiral Mullen said that our debt is the biggest national security threat we face. lll	Yes
22712	He came to see me. sss	No
20636	And finally, whether or not there was an exit strategy. mmm	No
18754	And the president of South Korea went back to South Korea bewildered and embarrassed because it went against his policy. mmm	No
18519	And it reminds me that it is vital for us not to confuse the war, ever, with the warriors. mmm	No
16348	So let's not be throwing stones about it. mmm	No
21498	He's got over $100 billion of tax cuts and incentives. mmm	Yes
25836	But the important thing is what are we going to do now? mmm	No
26008	And we will do that. sss	No
10935	And we're going to do it by investing in prevention. mmm	No
11652	In the Balkans we have allies, NATO, ready, willing and able to go and carry a big part of the burden. lll	Yes
18560	I didn't say I would bring troops out in six months. mmm	Yes
2203	And the primary beneficiary of that repeal are insurance companies that are estimated to gain billions of dollars back when they aren't making seniors any healthier. lll	Yes
21619	That's the problem with our system. sss	No
32650	You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you. mmm	No
7425	I've reached across the aisle. sss	No
15117	I didn't hear any comment from Governor Reagan about what he would do to stop or reduce terrorism in the future. lll	Yes
24079	And if we don't, we will be spending our children's money. mmm	No
4130	And they sent nuclear secrets, potentially, to countries like Syria. mmm	Yes
17303	What I object to -- [applause] -- what I object to -- what I object to is someone seeking to use his faith to question the faith of another or to use that faith and seek to use the power of government to impose it on others. lll	No
7902	It would not be appropriate for me to do so. mmm	No
9653	Because this is not just a -- a health issue, it's an economic issue for women. mmm	No
2885	Well, I'm not gonna name my cabinet before I get elected. mmm	No
6782	I will defend the right of Roe v. Wade. mmm	No
1041	I know I'm ready for it. sss	No
12660	I look up and see the Soviet flag on the moon. mmm	No
6980	Now, my fellow Americans, that's an invitation to disaster. mmm	No
9288	That's not the right course for America. sss	No
10686	Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done. lll	No
860	And as a matter of fact, I think for most people the notion of President Quayle is a very very troubling thought. lll	No
786	You judge on the record. sss	No
16677	We estimate that those programs would add a hundred billion dollars minimum and probably two hundred billion dollars - uhh maximum each year to the federal budget. lll	Yes
8914	Well, we've seen what has happened. sss	No
4192	It is absolutely important that we have a unified alliance and that we explain to the Russians that you cannot be a 21st-century superpower, or power, and act like a 20th-century dictatorship. lll	No
15193	In addition to that, the adversarial relationship between ourselves and the Soviet Union would undoubtedly deteriorate very rapidly. mmm	No
22989	We're doing the best we possibly can to share information. mmm	No
3850	But that's Senate inside baseball. sss	No
10542	Right now, the credit markets are frozen up and what that means, as a practical matter, is that small businesses and some large businesses just can't get loans. lll	Yes
16238	We had some fun Crystal Gayle and Loretta Lynn with us, and they got up and sang, went to little towns and I talked agriculture. lll	No
3293	Let me assure you that we made every possible overture to the People's Republic of China and through them to the Cambodian Government. lll	No
13448	Particularly some of the smaller producers. sss	No
25512	And I think that we've had enough of a record of letting -- under the guise of revolution -- someone that we thought was a little more right than we would be, letting that person go, and then winding up with totalitarianism, pure and simple, as the alternative. lll	No
34246	It is so sad when you see what's happened. mmm	No
7656	And when I speak of presidential leadership, I refer for example to our attitude on the sit-in strikes. mmm	No
14297	You can look all around and you'll see first-class strong women. mmm	No
31890	I apologize to the American people. sss	No
12477	I want to do something about Social Security. mmm	No
25800	First of all, let me say what we have done. mmm	No
1893	Bill Clinton tried the approach that I'm talking about. mmm	No
20120	And he cut defense an extra $60 billion, threw a lot of people out of work. mmm	Yes
6809	The last debate, my opponent said his wife was involved with those programs. mmm	No
14062	This deal is terribly destructive to the US airline industry. mmm	No
2618	When it comes to community colleges, we are seeing great work done out there all over the country because we have the opportunity to train people for jobs that exist right now. lll	No
13680	If I make a mistake, I admit it. mmm	No
8167	The question now is: Can freedom be maintained under the most severe tack - attack it has ever known? mmm	No
32401	That was a great -- I thought a great display of presidential leadership. mmm	No
9214	And we would have lost a million jobs. mmm	Yes
13894	I have never said we should write it into law if there is evidence that that goal cannot be achieved. mmm	Yes
533	But it takes presidential leadership. sss	No
17557	In 1983, as a result of these tax preferences, he paid a little over 12 percent, 12.8 percent in taxes. mmm	Yes
9609	We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let's just cut out the middleman. lll	Yes
23166	I mean, seriously -- labels don't mean anything. mmm	No
12752	Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige? lll	Yes
29645	He provided a good middle-class life for us, but the people he worked for, he expected the bargain to be kept on both sides. lll	No
25515	Well, as I say, we have to look at what an overthrow there would mean and what the government would be that would follow. lll	No
15169	The Senate has not voted yet on the Strategic Arms Limitation Treaty. mmm	No
8088	That's the importance of party; only if it tells something about the record. mmm	No
7768	Thirdly, in 1952, there were only seven votes in favor of the admission of Red China into the United Nations. mmm	Yes
27464	Secondly, I'd take on diplomatic isolation efforts. sss	No
25419	It's more difficult to defend this nation. sss	No
19856	I have advocated expansions of public school choice alternatives and I said the creation of 3,000 new schools that we are going to help the states to finance. lll	Yes
24142	Now, we can do better. sss	No
1760	But in order for us not to lose revenue, have the government run out of money, I also lower deductions and credits and exemptions, so that we keep taking in the same money when you also account for growth. lll	Yes
822	He says, Ã¢â€°Â¥Well, let's concede that the administration has been doing business with Noriega. mmm	Yes
14952	We've had the Central Accounting. sss	Yes
20054	I said in 1992 he didn't extend that courtesy to President Bush. mmm	Yes
11760	I thought the President did the right thing with Mexico and was very strongly supportive of the administration in Mexico. mmm	No
12763	Did Khrushchev gain because he took his shoe off and pounded the table and shouted and insulted? mmm	No
32905	By the way, just so you understand, when she said 3 o'clock in the morning, take a look at Benghazi. mmm	No
12976	I don't believe that there is anything this country cannot do. mmm	No
27441	They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we're not going to take any options off the table. lll	No
3900	We had a legitimate difference, and I absolutely understand the difference between tactics and strategy. mmm	No
31959	I am going to help the inner cities. mmm	No
1297	Uh - FHA, which used to be a very responsible agency, uh - that everyone looked to to help own a home, lost six million dollars last year. lll	Yes
25584	This evening we talked about national strength. sss	No
22167	We can't impose it, but we need to nourish it and that's the kind of thing that I would do as president -- follow those three commitments into the future. lll	No
16518	I might say too, that - that if we see that these goals cannot be reached - and I believe they're reasonable goals - then I would cut back on the rate of implement- implementation of new programs in order to accommodate a balanced budget by fiscal year '81 which is the last year of the next term. lll	No
20676	And it's going to require a new commander in chief to rebuild the military power. mmm	No
6312	I don't think America's youth are interest groups, I think they're our future. mmm	No
15832	And Barbara and I were sitting there before that Democratic convention. mmm	No
2654	I propose we grade our schools so parents know which schools are succeeding and failing, so they can take their child to a -- to a school that he's being more successful. lll	No
3802	And finally, we came up with a great general and a strategy that has succeeded. mmm	No
18010	And that's what they are. sss	No
25229	For 31/2 years, this administration avoided arms control, resisted tabling arms control proposals that had any hope of agreeing, rebuked their negotiator in 1981 when he came close to an agreement, at least in principle, on medium-range weapons. lll	Yes
13712	Over the last 5 years our income has grown more rapidly than the national average. mmm	Yes
27629	And I say that because I know a lot of people that feel like we should just brush our hands and walk away. lll	No
19743	But again it's almost like an ad hoc foreign policy. mmm	No
8392	I think we're going to have to do it. mmm	No
9046	If wind, water or fire destroyed them, we built them again. mmm	No
21495	Thank goodness the networks have a fact check so I don't have to just go blue in the face anymore. mmm	No
21415	In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000. lll	Yes
25837	We need to help people who are between jobs. mmm	No
27535	Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years. mmm	Yes
30207	Let's talk about two important issues that were briefly mentioned by Donald, first, NATO. mmm	No
8166	I think our generation of Americans has the same rendezvous. mmm	No
22553	Mr. President, it's good to be with you again this evening, sir. mmm	No
4041	I think that is something we have to take seriously. mmm	No
27	And I saw the cocaine scene treated with humor, as though this was a humorous little incident. mmm	No
3182	Now let me correct one other comment that uh - Governor Carter has made. mmm	No
25086	As a matter of fact, I believe every one of those standards is essential to the exercise of power by this country. lll	No
1970	And despite that, what we've said is, yes, we had to take some initial emergency measures to make sure we didn't slip into a Great Depression, but what we've also said is, let's make sure that we are cutting out those things that are not helping us grow. lll	No
18735	He wants to unravel the six- party talks, or the five-nation coalition that's sending him a clear message. mmm	No
26603	You have to be very careful of that because you have to protect the people who are already in the pipeline. lll	No
3329	Just on Monday of this week I signed a tax bill that included an amendment that would prevent companies in the United States from taking a tax deduction if they have in any way whatsoever cooperated with the Arab boycott. lll	Yes
32511	And the money is with people who have taken advantage of every single break in the tax code. mmm	No
1752	But the president mentioned a couple of other ideas I'll just note. mmm	No
22200	And I believe you're right on to something, that if we don't change the education we're not going to be able to compete. lll	No
12025	An I don't think that is going to be an effective tool to make the -- keep our society safe. mmm	No
23090	He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together. lll	Yes
12519	There is only one threat to peace and one threat to freedom - that that is presented by the international Communist movement. lll	No
27218	I think also that pulling our missile defense program out of Poland in the way we did was also unfortunate in terms of, if you will, disrupting the relationship in some ways that existed between us. lll	No
18661	Saddam Hussein would have been continually weakening. sss	No
27102	When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize. lll	Yes
13225	They may - are not my style. sss	No
18270	I know what it's like to go out on one of those missions when you don't know what's around the corner. lll	No
32446	Soros, who's a friend of hers, took a massive deduction. mmm	Yes
18982	"As George Will said the other day, ""Freedom on the march; not in Russia right now."" mmm"	No
14367	The Natl Women's Political Caucus gave me an award, one of their Good Guy Awards, for my involvement of women in high levels of government, and I've appointed more minorities to positions of high level in government than all the governors in the history of my state combined, before me. lll	Yes
25051	We ought to deal with each of these countries separately. mmm	No
7198	The president reneged on his promise to fund No Child Left Behind. mmm	Yes
3005	When we are weak at home economically - high unemployment, high inflation, a confused government, a wasteful defense establishment, this encourages the kind of pressure that's been put on us successfully. lll	No
2388	It wasn't just that this was the biggest driver of our federal deficit, our overall health care costs, but it was families who were worried about going bankrupt if they got sick, millions of families, all across the country. lll	Yes
